Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT,^SP500TR
2021-10-11,689.63232421875,2.767319440841675,9.13454532623291,162.16000366210938,33.96674728393555,26.534313201904297,18.20425033569336,19.402244567871094,38.61585235595703,1459.3199462890625,31.639999389648438,86.91901397705078,44.43587112426758,3.557729482650757,12.365092277526855,124.21665954589844,39.5029411315918,21.879636764526367,21.343626022338867,158.61135864257812,102.2940444946289,8.227395057678223,10.014622688293457,4.18453311920166,9110.759765625
2021-10-12,692.6510620117188,2.7524406909942627,9.22775650024414,159.47000122070312,34.46736145019531,26.30752182006836,18.310932159423828,19.45559310913086,38.33767318725586,1461.25,30.639999389648438,85.88687133789062,44.09267044067383,3.557729482650757,12.388118743896484,123.76622009277344,39.41072082519531,21.684627532958984,21.30451774597168,160.4044189453125,101.31061553955078,8.018027305603027,9.973884582519531,4.227184772491455,9088.73046875
2021-10-13,711.155517578125,2.767319440841675,9.12607192993164,163.85000610351562,34.69661331176758,26.220298767089844,18.359426498413086,20.140274047851562,38.06792068481445,1518.4300537109375,30.5,86.67457580566406,45.42935562133789,3.667249917984009,12.416902542114258,130.2197265625,39.796363830566406,22.090242385864258,21.412063598632812,159.17283630371094,102.03427124023438,7.878448009490967,9.790567398071289,4.535218238830566,9116.3896484375
2021-10-14,743.51220703125,2.737563133239746,9.18538761138916,162.6999969482422,35.40776824951172,26.39475440979004,18.786165237426758,20.193626403808594,38.885589599609375,1524.25,31.350000381469727,86.43011474609375,45.35709762573242,3.6274242401123047,12.56081771850586,133.336181640625,40.31613540649414,22.15264129638672,21.828577041625977,158.93734741210938,104.4278793334961,7.940483093261719,9.817727088928223,4.6252593994140625,9272.9697265625
2021-10-15,754.125732421875,2.908661127090454,9.39722728729248,163.6300048828125,35.4451904296875,26.857051849365234,18.863752365112305,20.78938865661621,39.972999572753906,1563.0899658203125,30.799999237060547,86.52063751220703,46.215110778808594,3.6805245876312256,12.666353225708008,134.2462921142578,40.835906982421875,22.0278377532959,21.998699188232422,159.62559509277344,106.56171417236328,8.056798934936523,10.034990310668945,4.696344375610352,9342.150390625
2021-10-18,752.9983520507812,2.916100263595581,9.414173126220703,171.0399932861328,35.697837829589844,26.787267684936523,19.300189971923828,21.14506721496582,39.87184524536133,1592.6199951171875,30.649999618530273,88.6392822265625,46.707332611083984,3.637380599975586,12.405389785766602,133.63955688476562,40.74369430541992,21.793832778930664,21.930255889892578,161.69032287597656,107.00702667236328,8.049043655395508,9.912779808044434,4.682127952575684,9373.6796875
2021-10-19,765.1691284179688,2.7970762252807617,9.498909950256348,179.0,36.68035125732422,26.665151596069336,19.48446273803711,21.536314010620117,39.91399383544922,1591.260009765625,30.56999969482422,90.89375305175781,47.25827407836914,3.4316163063049316,12.249961853027344,132.76622009277344,41.3221549987793,22.285245895385742,21.996740341186523,161.79901123046875,108.50999450683594,8.235148429870605,9.647985458374023,4.715299606323242,9443.1201171875
2021-10-20,733.3954467773438,2.8937833309173584,9.524332046508789,180.9600067138672,36.292022705078125,26.569202423095703,19.368078231811523,21.456283569335938,40.39448928833008,1604.010009765625,29.90999984741211,91.78105926513672,47.21310806274414,3.544455051422119,12.106047630310059,132.058349609375,41.44791030883789,21.86403465270996,21.990877151489258,160.96585083007812,107.23895263671875,8.080061912536621,9.40356159210205,4.62052059173584,9477.8203125
2021-10-21,752.3678588867188,2.7896366119384766,9.363332748413086,180.60000610351562,36.35284423828125,26.09817886352539,19.48446273803711,20.816062927246094,40.81595993041992,1583.93994140625,27.899999618530273,92.1251220703125,47.1498908996582,3.335371732711792,11.810545921325684,128.2064666748047,40.953277587890625,21.770431518554688,21.95372200012207,157.58807373046875,107.88838958740234,8.041290283203125,9.057292938232422,4.563652515411377,9506.91015625
2021-10-22,765.178466796875,2.6780507564544678,9.490436553955078,177.63999938964844,36.27798843383789,26.09817886352539,19.300189971923828,20.46038818359375,41.195289611816406,1503.780029296875,26.790000915527344,92.56876373291016,47.8724250793457,3.3021838665008545,11.766410827636719,130.33924865722656,40.81913375854492,23.065261840820312,22.090600967407227,157.026611328125,105.97722625732422,7.94823694229126,9.179506301879883,4.511523723602295,9496.8603515625
